video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,duration,view_count,likes,dislikes,comment_count,subscriber_count,engagement_rate,thumbnail_link,description,region_restriction
"l_2ya_REWbk","Singham Again |Jai Bajrangbali|Ajay,Akshay,Ranveer,Kareena,Deepika,Tiger,Thaman,Swanand,Rohit Shetty","2024-10-19T05:30:04Z","UC_A7K2dXFsTMAciGmnNxy-Q","Saregama Music","Music","24.24.10","""singham again song|singham again|singham again song 2024|ajay devgan songs|ajay devgan songs new|ajay devgan songs new song 2024|ranveer singh|ranveer singh songs|ranveer singh new song|ranveer singh dance|deepika padukone|deepika padukone songs|deepika padukone new movie|deepika padukone songs dance|kareena kapoor songs|kareena kapoor khan songs|akshay kumar songs|akshay kumar songs new|rohit shetty new movie""","PT2M38S","29569899","201266","0","6516","48000000","0.0070268079035373104","https://i.ytimg.com/vi/l_2ya_REWbk/default.jpg","Experience the power of ""Jai Bajrangbali"" from Singham Again, starring Ranveer Singh. Sung by Srikrishna, Kareemullah, Arun Koundinya, and various artists, this electrifying anthem is composed by Thaman S with impactful lyrics by Swanand Kirkire. This Diwali, let the spirit of Lord Hanuman ignite the unstoppable energy of this action-packed track!

👉 Subscribe to Saregama Music: https://bit.ly/3FkAS0W

Jio Studios Presents
In Association With Rohit Shetty Picturez & Devgn Films
In Association With Reliance Entertainment & Cinergy
 
Produced By
Ajay Devgn, Jyoti Deshpande & Rohit Shetty

Directed By Rohit Shetty

Star Cast:
Ajay Devgn, Kareena Kapoor Khan, Ranveer Singh, Akshay Kumar, Deepika Padukone, Tiger Shroff, Arjun Kapoor, Jackie Shroff

Credits : 
Programmed & Arranged by - Thaman S 
Lyrics - Swanand Kirkire
Acoustic Drums & Electric Rhythm: Thaman S
Drums & Band: The Gongura Band & Thamania 
Live Percussions: Anandan Sivamani
Drum & Beat EDM Works - Beyond Sound (T)
Additional Programming - Shashank Alamuru, Hari S R, Osho V
Cellos Viola Violins - Sandilya ( HYD ) 
Electric Bond Guitars - Subhani & Subashree 

Singers -
Srikrishna
Kareemullah
Arun Koundinya
Chaitu Satsangi
Sri Sai Charan
Sudhanshu
Ritesh G Rao
Saatvik G Rao
Prudhvi Chandra
Lakshmi Naidu
Adviteeya
Sruthi Ranjani
Pranati
Aishwarya Daruri
Sahithi Chaganti
Maneesha Pandranki
Shruthika
Lakshmi Meghana
Nadapriya
Vagdevi

Recorded at Prasad Studios (HYD) by Hari S R & 
V studios ( CHN) by Osho V
Vocal Supervision - Srikrishna

Mix and mastered by Shadab Rayeen @ New Edge ( Mumbai ) & 
New Edge ( CaL) 
New Edge Team -  Anup Gandharla & Prasad Maha

Mixed and masters by Eric Pillai ( future sound of Bombay )
Asst mix engineer - Michael Edwin Pillai

Musicians Co Ordinator - Manikandan 
Studio Manager - Seenu,Sridhar
Studio Assistance - Kannan,Lingam,Raju, Pawan & Ranjith

Lyrics:
Jai Hanuman gyan gun sagar
Jai Kapis tihun lok ujagar
Ram doot atulit bal dhama
Anjaani-putra Pavan sut nama
Mahabir Bikram Bajrangi
Kumati nivar sumati Ke sangi
Kanchan varan viraj subesa
Kanan Kundal Kunchit Kesha
Jai hanuman
Bajrang bali
Jai hanuman
Bajrang bali
 
 Antara 1
 
veer bajrangi Hanumaan
shreshth bhakton mein inkaa naam
aaye aaye kar lo pranaam
inki dhadkan mein ek hi  naam
 
Raam raam bhadra Raam Sita Raam
Raam Raam Raam Bhadra Raam Sita Raam
Raam raam bhadra Raam raam Sita Raam
Raam Raam Raam Bhadra Raam jai shri Sita Raam
Raam raam bhadra Raam Sita Raam
Raam Raam Raam Bhadra Raam Sita Raam
Raam raam bhadra Raam raam Sita Raam
Raam Raam Raam Bhadra Raam jai shri Sita Raam

raakshas  dhwansaka
Dharma sanrakshakah
Raam naam poojakah
sankat mochakah
 
paap vinaashakah
Yogi yog  sadhakah
shatru gan paatakh
vajra roop ghaatakh
  
anjani putra hanumaan
vaayu ke sut hanumaan
inki bhakti mein chaar dhaam
inke mukh mein bas raam naam
 
bhakta hai ,
virakta hai ,
vajra hai
sashkta hai
hriday cheerey hrdya mein hai raaam
 
Raam raam bhadra Raam Sita Raam
Raam Raam Raam Bhadra Raam Jai Shri Ram
 
Raam raam bhadra Raam Sita Raam
Raam Raam Raam Bhadra Raam Sita Raam
 
Raam raam bhadra Raam Sita Raam
Raam Raam Raam Bhadra Raam Jai Shri Ram
 
Raam raam bhadra Raam Sita Raam
Raam Raam Raam Bhadra Raam Sita Raam

#SinghamAgain
#RanveerSingh
#JaiBajrangbali
#AjayDevgn
#Saregamamusic
#DeepikaPadukone
#RohitShetty

Learn to sing in Sur with AI Powered Personal Music Teacher- Padhanisa by Saregama. Download Padhanisa App now; https://sarega.ma/padhanisa

To Listen To The Songs From Bad Newz, click here:
https://www.youtube.com/playlist?list=PLXCoHsJ9oLefLO2qXLfLhVIiBomnu5Ags

To Listen To The Songs From Stree 2 , click here: https://youtube.com/playlist?list=PLXCoHsJ9oLefSBV4aF7gTj3Rs9_HvubEJ&si=FYfwkPCTe-8zSDpK

To Listen To The Songs From Chamkila, click here:
https://www.youtube.com/playlist?list=PLXCoHsJ9oLedUUkYRQTTiyIw25l7VTuTz

To Listen To The Songs From Rocky Aur Rani ki Prem Kahani , click here: https://www.youtube.com/playlist?list=PLXCoHsJ9oLefBprn38xyDfvgL-73WncT9

To Listen To Saregama Originals, click here: https://www.youtube.com/playlist?list=PLXCoHsJ9oLeejQ4QL6fdOGBXFz2G_gDex

Aawaz Aapki, Gaane Hamare, Ab Sunegi Duniya Saari
Make your own cover on this song and we’ll launch it on our Openstage Youtube Channel.
Send it on content@saregama.com 

To buy Saregama Carvaan, visit  https://www.saregama.com/carvaan/carvaanhindi
To buy virus free original tracks, visit  https://www.saregama.com/musicstore

Label:: Saregama India Ltd, A RPSG Group Company

To buy the original and virus free track, visit www.saregama.com

Follow us on:

YouTube: http://www.youtube.com/saregamamusic

Facebook: http://www.facebook.com/Saregama

Instagram: https://www.instagram.com/saregama_official/

X: https://twitter.com/saregamaglobal","None"
"E-R5AMooGGU","Bigg Boss Tamil Season 8 Streaming24x7 on #Disneyplushotstartamil","2024-10-20T04:00:27Z","UC8lPjTzRiG37n1Q2kpz3Rfg","Disney+ Hotstar Tamil","Film & Animation","24.24.10","""[none]""","PT35S","555580","6581","0","343","1520000","0.012462651643327693","https://i.ytimg.com/vi/E-R5AMooGGU/default.jpg","Bigg Boss Tamil Season 8 Streaming24x7 on #Disneyplushotstartamil

#BB8Streaming24x7 #VJStheBBhost #VijaySethupathi 😍 #BiggBossTamilSeason8 #BiggBossTamil #BBT #BBTamilSeason8 #பிக்பாஸ் #Disneyplushotstartamil","None"
"1BRtsi8RRjs","Singappenne - Promo | 23 Oct 2024 | Tamil Serial | Sun TV","2024-10-22T16:34:41Z","UCBnxEdpoZwstJqC1yZpOjRA","Sun TV","Entertainment","24.24.10","""Singappenne|Singappenne serial|Singappenne serial promo|Singappenne today|Singappenne promo today|serial|sun tv serial|Singappenne serial sun|Singappenne sun tv serial|Singappenne tamil serial today|Singappenne todays episode|Singappenne episode|Singappenne sun tv serial today|tamil serial""","PT31S","349293","4945","0","360","28700000","0.015187822258104227","https://i.ytimg.com/vi/1BRtsi8RRjs/default.jpg","Watch the Latest Promo of popular Tamil Serial #Singappenne that airs on Sun TV.

Watch all your favourite serials exclusively ONLY on Sun NXT for FREE. *Free only for Indian Users.

Download here:
Android - http://bit.ly/SunNxtAdroid
iOS: India - http://bit.ly/sunNXT
Watch on the web - https://www.sunnxt.com/

Born into a humble & rustic background troubled by familial & financial concerns, Anandhi takes it upon herself to leave home & fearlessly pursue a better life for her family. Watch her bravely face the odds of life with unwavering spirit.

#SingappennePromo #SingappenneSerial #Singappenne #SunTVSerial #SunTV

Don't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe

---------------------------------------------------------
Watch more:
Movie Clips on SUN NXT - https://bit.ly/3gc1dPI
Shows from Sun Music - http://bit.ly/2YS5eBi
Comedy Shows from AdithyaTV - http://bit.ly/2K6VaiZ
News from Sun News - http://bit.ly/2Yyvgsi
---------------------------------------------------------
SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.
---------------------------------------------------------
Follow us on Social Media for Latest Updates:
Facebook: https://www.facebook.com/SunTV
Twitter: https://twitter.com/SunTV
Instagram: https://www.instagram.com/suntv
---------------------------------------------------------
#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes
---------------------------------------------------------","None"
"mVH4Eo7mJf0","கொஞ்சம் பெரிய வேலை தான் 😅| Deep Cleaning, Home maintenance Tips| Poori Masala | Vennila Veedu Vlogs","2024-10-22T09:20:01Z","UCHKGphX-F3Fq7n9bftE0I5A","Vennila Veedu","People & Blogs","24.24.10","""vlog tamil|tamil vlogs|cleaning tips|vennila veedu|vennila veedu vlogs|easy breakfast""","PT15M8S","108301","1984","0","209","606000","0.020249120506735857","https://i.ytimg.com/vi/mVH4Eo7mJf0/default.jpg","கொஞ்சம் பெரிய வேலை தான் 😅| Deep Cleaning, Home maintenance Tips| Poori Masala | Vennila Veedu Vlogs

Products which i use : 

square shaped bread platter - https://amzn.to/4amql2B
idiyappam steamer paltes bamboo (similar) - https://amzn.to/3QQzuJO
ikea oil glass container set - https://amzn.to/3yApSfJ
Vinod rice/pasta strainer pot : https://amzn.to/3wcOhqC
fruit basket with net cover( small ) : https://amzn.to/42WemGW
kettle for stove and induction : https://amzn.to/3uCxYmN
glass cooking pot : https://amzn.to/3uWs3sB
Agaro regency Stand mixer : https://amzn.to/3SzisRY
ss masala box : https://amzn.to/4bQXPYS
clear glass vase set of 2 : https://amzn.to/3JvMFw8
glass vase : https://amzn.to/43YT6Qw
artificial flower : https://amzn.to/46r92g4
Shelf mat liner sheets : https://amzn.to/3Iaj22r
printed knife : https://amzn.to/3WklPee
vinod deep fry pan : https://amzn.to/3uXjeLw
white ceramic wok pan : https://amzn.to/3FAjxkh
bergner kadai : https://amzn.to/3j7QXPY
max white dress : https://amzn.to/44hSAN9
bosch cordless surface cleaner ( wiper with spray applicator bottle ) - https://amzn.to/3MKZlkg
bosch high pressure washer cleaner : https://amzn.to/4d224kJ

for business queries contact : vennilaveedusangeetha@gmail.com

connect with me on instagram : https://www.instagram.com/vennila_veedu/

Facebook page : https://m.facebook.com/Vennilaveedu-335874190512919/

SUBSCRIBE Vennila Veedu Channel : https://www.youtube.com/c/VennilaVeedusangeetha

---------------------------------------------------

Vlog playlist : https://www.youtube.com/watch?v=kX7i7PNeHeg&list=PLWjoUMANBzRjzMIZLLhAekkWSXDMInzD0

---------------------------------------
Thank you all...
with love,
Sangeetha
சங்கீதா (எ) வெண்ணிலா

#vlogtamil #vennilaveedu #vennilaveeduvlog #cleaning #homemaintenance","None"
"Zq2lBw1WHr8","Find The School Topper | Sach ya Scam | SlayyPop","2024-10-19T12:30:28Z","UCSfxFZFzcpYMbOB3A1rWHAg","SlayyPop","Gaming","24.24.10","""slayy point|slayy pop|school|abhyudaya|gautami|topper|gaming|video|funny video""","PT22M31S","1833582","95525","0","5198","2630000","0.054932367355264175","https://i.ytimg.com/vi/Zq2lBw1WHr8/default.jpg","In the video we try to guess the 1 real school topper out of 4 strangers.

Instagram -  @Abhyudaya_Mohan & @GautamiKawale
https://www.instagram.com/abhyudaya_mohan/
https://www.instagram.com/gautamikawale/","None"
"zWZhENk86V0","ഇനി ഇങ്ങനെയൊരു പൊട്ടത്തരം നൗഫലിനും സിനൂനും ആർക്കും സംഭവിക്കരുത് 🫣 day in my life #naufaltkd#","2024-10-22T07:24:39Z","UC3eBtTXco1Y5LfIvACKV5Pg","Malappuram Kitchen","People & Blogs","24.24.10","""[none]""","PT14M2S","66100","1714","0","141","332000","0.02806354009077156","https://i.ytimg.com/vi/zWZhENk86V0/default.jpg","#malappuramkitchen#
 Malappuram kitchen day in my life","None"
"w-9S-NBVXwE","KCR (Keshava Chandra Ramavath) Trailer | Rocking Rakesh, Annanya Krishnan | Anji | Charan Arjun","2024-10-19T06:15:20Z","UCNApqoVYJbYSrni4YsbXzyQ","Aditya Music","Music","24.24.10","""KCR|KCR Songs|KCR Trailer|Keshava Chandra Ramavath|Keshava Chandra Ramavath Movie|Keshava Chandra Ramavath Trailer Keshava Chandra Ramavath Songs|KCR Movie|Rocking Rakesh|Rocking Rakesh Movies|Rocking Rakesh Songs Annanya Krishnan|Annanya Krishnan New Movie|Annanya Krishnan Movies|Charan Arjun|Charan Arjun Songs|Garudavega Anji|Telugu Trailers|Telugu Movies|Latest Telugu Songs|Telugu New Songs|Telugu Songs 2024|Telugu Songs|Aditya Music""","PT3M20S","984307","29509","0","1469","33300000","0.031471888343778925","https://i.ytimg.com/vi/w-9S-NBVXwE/default.jpg","Experience the enchanting village vibe in the #KCR (#KeshavaChandraRamavath) movie trailer, where love unfolds through an emotional journey. Starring Rocking Rakesh and Annanya Krishnan, directed by Anji, with music composed by Charan Arjun.

Stay updated with the latest videos, Subscribe on the link - http://bit.ly/adityamusic
Click here to share on Facebook- https://bit.ly/3v3iHeg   

Movie Name :  KCR (Keshava Chandra Ramavath).
Banner : Vibudhi Creations
Cast : Rocking Rakesh, Annanya Krishnan
Screenplay, Writing Producer : Rocking Rakesh
Cinematography & Director : 'Garudavega' Anji 
Music Director : Telangana Maestro 'Charan Arjun'
Editor : Madhu
Art Director : Mahesh Ballant 
Dialogues : Raj Kumar Kusuma 
Chief Co-Director : Hemant 
Co Director : Rama Rao, Undravatti Nagaraju
Manager : Ganesh Nayak 
Executive Producer : Mudigonda Saikumar
PRO :Vamsi Shekar
Audio On Aditya Music 

#KCRmovie #Keshavachandraramavathmovie #KeshavChandraRamavathTrailer #RockingRakesh #AnnanyaKrishnan #CharanArjun #Telugutrailers #TeluguSongs #LatestTeluguSongs #TeluguMovies #AdityaMusic 
------------------------------------------------------------------------------------------
Enjoy and stay connected with us!!
►Subscribe us on Youtube: http://bit.ly/adityamusic
►Like us on Facebook: http://www.facebook.com/adityamusic
►Follow us on Twitter: http://www.twitter.com/adityamusic
►Follow us on Instagram: https://www.instagram.com/adityamusicindia
►Follow us on LinkedIn: http://bit.ly/2Pp6ze3

SUBSCRIBE Aditya Music Channels for unlimited entertainment:
►For South Indian Dubbed Movies in HD: http://www.youtube.com/Adityamovies
►For Songs with Telugu Lyrics: https://bit.ly/3cpQuFH
►For Devotional Songs: http://www.youtube.com/AdityaDevotional
→Tollywood Trending Telugu Songs-https://bitly.ws/X46T
→Top 100 Best Songs Of All Time -https://bitly.ws/YsqP
→""మా పాట మీ నోట"" Telugu Lyrical Songs https://www.youtube.com/@maapaatameenotaoffl
→Latest Tollywood Lyric Video Songs - http://bit.ly/1Km97mg
→Ever Green Classics - https://goo.gl/1fZEDy
→Popular Jukeboxes - https://goo.gl/LNvAIo
→Telugu Songs with Lyrics - https://goo.gl/7ZmgWT

© 2024 Aditya Music India Pvt. Ltd.","None"
"3YVsmHCtQX0","Diwali Shopping Starts🤩🛍 | Vj Siddhu Vlogs","2024-10-21T10:00:07Z","UCJcCB-QYPIBcbKcBQOTwhiA","Vj Siddhu Vlogs","People & Blogs","24.24.10","""Vj Siddhu Vlogs|Vj Siddhu Vlogs Youtube channel|Vj Siddhu Vlogs channel|Siddhu|Siddhu vlogs|Siddhu channel|Vj Siddhu channel|Vj Siddhu|Siddhu latest videos|Vj Siddhu Vlogs latest|Vlogs|fun panrom vlogs|sidhu vlogs|siddhu vlogs|vj siddhu prank|siddhu and harshath|siddhu recent video|siddhu video|siddhu interview|vj siddhu vlogs latest vlog|saravana stores|vj sidhu saravana stores vlog|siddhu and harshath vlog|saravana stores vlog|vj siddhu new video""","PT28M40S","2182026","162563","0","2717","3500000","0.07574611851554473","https://i.ytimg.com/vi/3YVsmHCtQX0/default.jpg","For Business inquiries please contact us :7200571056
Gmail : vjsidduvlogsadv@gmail.com 

#vjsiddhuvlogs #funvlogs #saravanastores #diwalishopping #shoppingvlog 

___________________________________

Follow My Social Media Pages 

Facebook :- https://www.facebook.com/siddhuvideos?mibextid=LQQJ4d
Instagram :- https://www.instagram.com/vjsiddhu_official/?igshid=OGQ5ZDc2ODk2ZA%3D%3D
Page Instagram :- https://www.instagram.com/vjsiddhu_vlogs/?igshid=MmIzYWVlNDQ5Yg%3D%3D

___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies","None"
"gYbqSA9B3w0","Detective Sheela | Take A Break","2024-10-20T04:04:42Z","UCzIciQA6KlhGCZFByEo2wFQ","Take A Break","Comedy","24.24.10","""shorts break|kaamwali bai|kaamwali bai comedy|kaamvali bai|shila ki comedy|kaam wali bai|kaamwali|kamwali bai|kaam wali bai series|kamwali bai comedy video|kamwali bai shila|कामवाली बाई|kaamwali bai shila comedy|kaamwali bai sheela comedy|kaamwali bai web series|take a break|take a break channel|kaamwali bai episode 7|kaamwali bai new episode|aparna tandale|shashank swamod|prashant bhaiya|sheela didi|sayali sonule|detective sheela didi|jasoos""","PT14M45S","635978","26714","0","724","3000000","0.043143001801949125","https://i.ytimg.com/vi/gYbqSA9B3w0/default.jpg","Download the Duolingo App Now - https://app.adjust.net.in/2iifg9v

Get ready for a chaotic and hilarious adventure in our latest comedy sketch, ""Detective Sheela""! 🕵️‍♀️😂
When Prashant mysteriously gets kidnapped, it's up to Sheela Didi, the self-proclaimed detective, to help Sayali find and rescue him. But this isn't your typical rescue mission—it's filled with outrageous twists, unexpected clues, and plenty of laugh-out-loud moments.

#kaamwalibai #takeabreak #shortsbreak #collab 

Produced By - Monica Prabhudesai
Producer - Pratik Thakur
Creative Producer- Ravindra Sarowar

Writer- Sharjeel Shoeb, Prashant Kulkarni
DIRECTOR -  SHARJEEL SHOEB 
Creative Director - Prashant Kulkarni 
Associate Director - Satyam Phule 
Assistant Director - Hitan Dhaktode.

Production Design - Shashank Kalekar
Costume - Ankita Sonawane 
Production - Pavan Tekale
Production Asst.- Gajanan Lokhande
Spot - Nilesh Korde , Nilesh Shinde

Makeup- Shahin Bajwa
DOP - Akshay Jadhav
2nd DOP - Suraj Kale, Vishesh Gandhi 

SOUND RECORDIST - Akash Bhutkar 

Editor - Sanket Mulande, Shubham Ghatkar
Post Production Supervisor - Hemant Vansh
Music - Prajwal Yadav, Manoj More
Sound Design - Manoj More
DI - Mayur Satpute
Thumbnail - Anuj Shinde

Sound- Samir Sheikh
Social Media & Marketing - Malhari Shinde, Arya Atre

Cast:PRASHANT - PRASHANT KULKARNI 
SAYALI - SAYALI SONULE 
SHEELA - APARNA TANDALE 
SHASHANK - SHASHANK KOTHEKAR 
PRAKHAR  - SIDDHANT PANCHWATKAR 
YOGESH  - SHREYAS KOLI 
GAITONDE  - SANTOSH GAIKWAD
HAWALDAR  - SAHIL PARAB","None"
"PMA6-2eygnI","Yeh Rishta Kya Kehlata Hai NEW PROMO: 23rd October 2024 |","2024-10-23T00:45:00Z","UC2tRhjkebu5aSo0IYcTtX2Q","pressnews tv","Entertainment","24.24.10","""yrkkh new twist|yeh rishta kya kehlata hai|yrkkh update|yeh rishta kya kehlata hai latest update|Yeh Rishta Kya Kehlata Hai Today Full Episode|Yeh Rishta Kya Kehlata Hai Today Episode|Yeh Rishta Kya Kehlata Hai 23rd October 2024 full episode|Yeh Rishta Kya Kehlata Hai full episode|yeh rishta kya kehlata hai new episode|akshara|abhimanyu|pranali rathod|harshad rathod|yeh rishta kya kehlata hai leap promo""","PT1M","1001956","9170","0","53","4590000","0.009204995029721864","https://i.ytimg.com/vi/PMA6-2eygnI/default.jpg","Yeh Rishta Kya Kehlata Hai 23rd October 2024 Full Episode Today Promo: Armaan Ne Liya Abhira Ki Pregnancy Terminate Karne Ka Faisla | Star Plus #samridhiishukla #rohitpurohit #yehrishtakyakehlatahai #yehrishtakyakehlatahai #pressnewstv - first hand account of news videos in Hindi, Telly Updates, Bollywood News 2024, Celebrity News, Trending Stories, Social Media Buzz, Exclusive Interview & more.  
Follow #PNTV & Stay Updated!  
►Subscribe us on YouTube at https://www.youtube.com/@pressnewstv
►Follow on Facebook @ https://www.facebook.com/pressnewstv
►Follow on Instagram @ https://www.instagram.com/pressnewstv
►Follow On Twitter  @ https://twitter.com/pressnewstvccount of news videos in Hindi, Telly Updates, Bollywood News 2024, Celebrity News, Trending Stories, Social Media Buzz, Exclusive Interview & more.","None"
"2csr92j6lAY","മെന്റിലിസത്തിലൂടെ മരണപ്പെട്ട ഉപ്പയേ കണ്ടപ്പോൾ-HYPNOTISM","2024-10-21T06:27:16Z","UCVBt0glXSVKRMAXaEKwDaeQ","Alzu vlog","Music","24.24.10","""[none]""","PT18M53S","156759","1229","0","325","104000","0.009913306413028917","https://i.ytimg.com/vi/2csr92j6lAY/default.jpg","","None"
"mErzuBFIo6k","😰ഞങ്ങളൂടെ പൊന്നു മക്കളെ കാണാൻ കുടുംബ കോടതിയിലേക്ക്.","2024-10-20T10:24:31Z","UCf1rEnUEXKhf94YM4REGIug","Kunjan Pandikkad","People & Blogs","24.24.10","""Kunajn|Kunjan Pandikkad""","PT10M48S","299691","2875","0","441","698000","0.01106473000523873","https://i.ytimg.com/vi/mErzuBFIo6k/default.jpg","Email: kunjanpandikkadofficial@gmail.com
WhatsApp: 8086119836
Many thanks to the audience who loved us so much..😍
Your happiness is our success.✌️💪 

Facebook: Kunjan Pandikkad
Instagram: Kunjan Pandikkad

#kunjikka #malappuram #malayalam #vlog #family #jasi #kunjanpandikkad #pandikkad
#malayalamfamilyvlog #jesi","None"
